"","x"
"3933",4547.5111810493
"3934",4510.38407145988
"3935",4541.26733853533
"3936",5013.35321431834
"3937",4767.69896045413
"3938",4423.8905330207
"3939",4283.54164268679
"3940",4131.84650270781
"3941",4110.67592215055
"3942",4035.77089824993
"3943",4021.13201958665
"3944",4090.5308831842
"3945",4056.66501073101
"3946",4294.61335349482
"3947",4471.97272251768
"3948",4912.75488767526
"3949",5324.35826755534
"3950",5727.10430735287
"3951",5970.88102602324
"3952",5586.09086823477
"3953",5543.28972861009
"3954",5683.15351572364
"3955",5591.80564432529
"3956",5636.24375037965
"3957",5615.95430614223
"3958",5691.48247134573
"3959",5761.70070347777
"3960",5727.7038756358
"3961",5838.20613676349
"3962",5859.959072049
"3963",5950.27512271813
"3964",6016.70973906916
"3965",5981.51154679579
"3966",5927.30079871465
"3967",6024.16566037128
"3968",6039.72752039704
"3969",5982.69696171998
"3970",5843.56562400209
"3971",5870.00772026423
"3972",5633.19801524725
"3973",5666.63231019417
"3974",5602.51151715845
"3975",5729.71444556129
"3976",5667.71176558744
"3977",5388.95419645092
"3978",5225.67515587835
"3979",5006.38747548131
"3980",4803.79951367873
"3981",4555.82992654023
"3982",4525.89036547827
"3983",4595.25581537688
"3984",5003.41492430726
"3985",4859.46355864464
"3986",4420.52488603781
"3987",4356.55619619565
"3988",4258.25564169111
"3989",4099.47620543692
"3990",4061.19072722285
"3991",4039.30817667338
"3992",4122.39791569369
"3993",4180.67941332457
"3994",4348.60568917885
"3995",4585.2158794415
"3996",5032.70445683632
"3997",5423.51258080641
"3998",5808.33713153154
"3999",6090.2352831452
"4000",5746.11309740056
"4001",5909.79315073793
"4002",5856.14724962495
"4003",5860.78804652276
"4004",5761.41595893569
"4005",5853.58477075097
"4006",5874.82287390613
"4007",5850.70092675097
"4008",5794.36882764858
"4009",5828.67983447718
"4010",5773.00134301431
"4011",5662.66183068601
"4012",5898.50596010109
"4013",5505.62573697401
"4014",5869.51250710472
"4015",5767.56897150553
"4016",5777.63918286037
"4017",5706.73476659384
"4018",5666.44239587978
"4019",5546.07653026611
"4020",5450.29821076596
"4021",5416.23078903501
"4022",5415.88181437635
"4023",5490.56316056508
"4024",5320.99810681458
"4025",5243.67539061533
"4026",4901.08436728015
"4027",4858.9818097143
"4028",4647.8454771813
"4029",4471.22337447719
"4030",4395.288848271
"4031",4451.75215715977
"4032",4910.63381889413
"4033",4748.6082391595
"4034",4362.56185772397
"4035",4266.53313331452
"4036",4132.49275466994
"4037",3960.36096929734
"4038",3970.69353720787
"4039",3877.78035474506
"4040",3856.18921192878
"4041",3876.30380259172
"4042",3951.52495748414
"4043",3928.78821406267
"4044",4081.20133007456
"4045",4043.20014804925
"4046",4276.29634481263
"4047",4378.73757785842
"4048",4292.47949179008
"4049",4381.36058125574
"4050",4484.03001363632
"4051",4381.4617419056
"4052",4431.95836718943
"4053",4348.30157149012
"4054",4253.18947663087
"4055",4292.69150088184
"4056",4240.20591118548
"4057",4175.47835442818
"4058",4152.41012451276
"4059",4023.84501463354
"4060",4015.16976780287
"4061",4088.33259273854
"4062",4066.91735264719
"4063",4099.25518501594
"4064",4189.81843666973
"4065",4349.37339475429
"4066",4503.45936701569
"4067",4598.32022765974
"4068",4632.33655667925
"4069",4612.56774672913
"4070",4622.49155817583
"4071",4779.46147897453
"4072",4712.74646843826
"4073",4475.44977375351
"4074",4361.30310376267
"4075",4314.5436246323
"4076",4214.21164413657
"4077",4143.31480620006
"4078",4168.57011208589
"4079",4207.74410566721
"4080",4736.00273990354
"4081",4053.0658363708
"4082",4518.44964717288
"4083",4069.6329001354
"4084",3956.39045761784
"4085",3862.48538858103
"4086",3681.56078583894
"4087",3643.91959290131
"4088",3678.54480123794
"4089",3593.24953575278
"4090",3721.97969981505
"4091",3761.36475412584
"4092",3895.05353610277
"4093",3954.84143768812
"4094",4170.11141337295
"4095",4255.39199871921
"4096",4279.52595059056
"4097",4444.61496256927
"4098",4474.26906917315
"4099",4430.39105385942
"4100",4429.029581219
"4101",4395.32624407892
"4102",4361.96987706159
"4103",4414.09731829421
"4104",4414.68219436984
"4105",4372.15967592901
"4106",4333.96523417932
"4107",4301.26111084206
"4108",4333.27471347939
"4109",4380.46673467561
"4110",4416.78530887662
"4111",4511.18341412898
"4112",4584.35176242365
"4113",4669.31794600814
"4114",4777.82710202404
"4115",4782.20188645292
"4116",4746.07593284818
"4117",4739.62000656192
"4118",4690.26677748157
"4119",4775.2922423671
"4120",4645.08245345235
"4121",4538.26988820248
"4122",4356.60213702068
"4123",4322.18397076354
"4124",4152.79010120025
"4125",4081.97952644182
"4126",4095.048462619
"4127",4120.39019252928
"4128",4607.91745546891
"4129",4515.56617762178
"4130",4135.10635602955
"4131",3979.23773632569
"4132",3877.41041675401
"4133",3740.71418498309
"4134",3588.2557745844
"4135",3594.3770807963
"4136",3595.22578749504
"4137",3637.72010471575
"4138",3615.43239144104
"4139",3642.10184657492
"4140",3774.65878978455
"4141",3778.96584482969
"4142",3949.87240054229
"4143",4116.21361607366
"4144",4026.10432724403
"4145",4200.23911949562
"4146",4273.55452059449
"4147",4242.76094150584
"4148",4259.09705030304
"4149",4274.09461247271
"4150",4272.06006159107
"4151",4217.2403721893
"4152",4175.29850522008
"4153",4077.9710054383
"4154",3993.99216379382
"4155",3896.99937631765
"4156",3924.86543658515
"4157",3971.35379920952
"4158",4027.44154959177
"4159",4127.85554107113
"4160",4222.52758166889
"4161",4384.19429945208
"4162",4394.9223487037
"4163",4500.67583053403
"4164",4523.59920217559
"4165",4490.8404530242
"4166",4566.26198563182
"4167",4794.24916959211
"4168",4613.21031430509
"4169",4448.17754869863
"4170",4267.07512556192
"4171",4228.10183559913
"4172",4014.17218882586
"4173",3942.12219235663
"4174",3963.62841878951
"4175",4068.93044148989
"4176",4506.60899807873
"4177",4896.13949089862
"4178",3766.97375341416
"4179",3957.87208047164
"4180",3814.9533429377
"4181",3685.43644467874
"4182",3603.38139669205
"4183",3622.62416286665
"4184",3560.80344012994
"4185",3582.93003842332
"4186",3630.178416847
"4187",3733.18211096464
"4188",3894.90258610952
"4189",4025.42158603831
"4190",4219.26249398727
"4191",4294.64958607954
"4192",4203.67152089534
"4193",4383.21141577192
"4194",4436.85410687306
"4195",4417.73754066329
"4196",4298.77933966516
"4197",4385.40576854449
"4198",4254.02229508416
"4199",4386.09892731912
"4200",4352.46029303412
"4201",4379.0726248791
"4202",4353.42456813227
"4203",4286.27292301423
"4204",4344.65569876304
"4205",4566.33944097215
"4206",4472.42691328127
"4207",4554.18921460756
"4208",4706.31548048652
"4209",4774.43335534118
"4210",4892.71756487531
"4211",4944.91746519551
"4212",4955.06094827519
"4213",5009.50316813878
"4214",4954.83417622739
"4215",5136.87933079743
"4216",4853.83921905599
"4217",4658.30251030443
"4218",4553.04244150558
"4219",4455.0502908193
"4220",4207.52112546684
"4221",3939.62429000106
"4222",4035.83085620542
"4223",4151.50152955563
"4224",4611.65544373855
"4225",4639.05598014614
"4226",4257.17957476956
"4227",4159.72761661832
"4228",4016.58267129633
"4229",3724.39636290002
"4230",3690.95599768591
"4231",3663.28796116493
"4232",3719.32668721736
"4233",3879.72735157671
"4234",4069.18414268325
"4235",4216.62113350636
"4236",4667.85168648387
"4237",4872.33842333944
"4238",5375.26645225404
"4239",5448.23136715715
"4240",5309.03173471161
"4241",5438.55237188593
"4242",5485.38688336291
"4243",5377.28622860394
"4244",5280.81002497527
"4245",5332.12977678657
"4246",5329.99154847055
"4247",5304.54735163921
"4248",5255.05539229846
"4249",5297.08675073808
"4250",5384.22188470338
"4251",5263.31021006326
"4252",5308.08482564002
"4253",5263.21796309139
"4254",5307.94307428841
"4255",5314.46525833735
"4256",5446.07523124267
"4257",5456.02113523758
"4258",5529.66659140535
"4259",5594.65148141656
"4260",5497.11943148674
"4261",5551.43362665255
"4262",5475.32257103969
"4263",5563.76677652235
"4264",5344.67864199699
"4265",5236.07247139875
"4266",5002.12342918941
"4267",4931.69558194958
"4268",4641.59308362497
"4269",4417.34524047797
"4270",4452.65333015075
"4271",4499.40495591964
"4272",5011.66308591841
"4273",4815.56158467153
"4274",4507.60091148821
"4275",4378.7986339583
"4276",4185.3728206556
"4277",4064.63301606994
"4278",3932.96453393839
"4279",3979.34956274441
"4280",4020.35338302975
"4281",4045.83221735451
"4282",4255.93397523732
"4283",4407.81776316287
"4284",4917.89605047454
"4285",5140.36453932133
"4286",5543.6042301611
"4287",5817.94720612175
"4288",5662.95695016359
"4289",5678.4746916048
"4290",5787.88161519121
"4291",5689.4414445351
"4292",5639.36266428792
"4293",5728.47652619921
"4294",5572.80864163784
"4295",5644.47423415544
"4296",5639.27993542717
"4297",5615.31241458689
"4298",5579.56173098733
"4299",5529.13002939403
"4300",5510.21761465149
"4301",5451.78040668701
"4302",5451.40505169566
"4303",5483.06549405395
"4304",5468.09479573287
"4305",5495.33221712397
"4306",5539.07694805119
"4307",5544.93091782439
"4308",5454.59138520245
"4309",5438.75264374225
"4310",5474.49534926118
"4311",5681.98967038526
"4312",5419.89176359381
"4313",5300.13580218319
"4314",5072.63268552927
"4315",4939.60664441766
"4316",4704.99851584851
"4317",4450.46530404928
"4318",4414.1677613697
"4319",4458.85175307508
"4320",4977.63618533578
"4321",4912.98359115429
"4322",4522.55877927514
"4323",4324.49366649988
"4324",4247.8955913474
"4325",4099.40522596659
"4326",4032.43683330213
"4327",4068.7882771899
"4328",4099.07644415965
"4329",4183.08937028289
"4330",4328.3762378618
"4331",4521.90615716651
"4332",5024.6438660886
"4333",5375.02492873816
"4334",5751.79357817946
"4335",5915.25142880225
"4336",5679.540979914
"4337",5755.9624004634
"4338",5656.25138944037
"4339",5558.73272919954
"4340",5425.92057203603
"4341",5423.07508475581
"4342",5406.45570662765
"4343",5397.14925644469
"4344",5379.32667132982
"4345",5371.30588967532
"4346",5322.03633145943
"4347",5438.34480923255
"4348",5373.52390382364
"4349",5456.51254037803
"4350",5500.81546486021
"4351",5470.2325198027
"4352",5544.52607432068
"4353",5643.6238625882
"4354",5608.40624162558
"4355",5663.4177898601
"4356",5521.63249191401
"4357",5559.24387472861
"4358",5534.2732585655
"4359",5759.84206784429
"4360",5449.11013345961
"4361",5363.4789039649
"4362",5104.62912265532
"4363",5078.97366997551
"4364",4646.15085340357
"4365",4569.02781145296
"4366",4451.0340656143
"4367",4602.4881760086
"4368",5116.15553545293
"4369",4927.65914451246
"4370",4411.03986208663
"4371",4354.62704437592
"4372",4169.29946602946
"4373",3988.38924932032
"4374",4001.67188887323
"4375",3980.99949132209
"4376",3963.70097026362
"4377",3991.85742789236
"4378",4140.54037061953
"4379",4398.10635266185
"4380",4716.25899531578
"4381",5043.44441768709
"4382",5435.598818937
"4383",5621.07794236183
"4384",5361.37805282073
"4385",5460.24603288098
"4386",5410.0153785794
"4387",5212.33638749431
"4388",5272.70925758736
"4389",5289.12007421654
"4390",5005.46932915697
"4391",5082.22724373053
"4392",5018.84604759327
"4393",5022.58506924662
"4394",5113.89709074469
"4395",5055.3143090691
"4396",5118.42007718634
"4397",5234.28747862703
"4398",5195.45088475915
"4399",5314.3634818688
"4400",5234.95789231037
"4401",5340.25553860942
"4402",5300.76092766007
"4403",5259.07510261485
"4404",5119.29884589196
"4405",5134.95642192424
"4406",5141.51073888467
"4407",5309.57914069027
"4408",5143.37286185027
"4409",4957.84963577561
"4410",4642.59426376813
"4411",4555.69234750106
"4412",4309.84496722782
"4413",4189.20301401759
"4414",4158.36948816345
"4415",4176.84281482556
"4416",4659.93502069218
"4417",4040.92877447706
"4418",4440.48075258977
"4419",4011.60550653717
"4420",3850.30775444793
"4421",3729.95553966762
"4422",3704.41267982264
"4423",3672.88087092628
"4424",3626.69449815096
"4425",3681.10340196435
"4426",3766.09000626916
"4427",3783.54151252577
"4428",4060.77282232645
"4429",4068.33864204653
"4430",4378.85050082019
"4431",4385.11794695802
"4432",4353.81927452151
"4433",4522.97484022097
"4434",4609.5918438083
"4435",4719.40662854496
"4436",4722.51389116099
"4437",4553.36305870773
"4438",4539.0658246391
"4439",4577.80284957378
"4440",4403.34650462472
"4441",4433.34602853565
"4442",4282.47272688634
"4443",4242.24016496752
"4444",4238.15673027186
"4445",4162.83812466586
"4446",4209.14539493932
"4447",4228.84137219471
"4448",4296.43874193261
"4449",4463.25915266512
"4450",4526.36806375835
"4451",4641.24373303841
"4452",4670.75566658238
"4453",4681.16884426235
"4454",4728.24951543587
"4455",4823.41734379053
"4456",4672.92602487852
"4457",4605.90716715082
"4458",4451.58702383578
"4459",4365.78443608286
"4460",4189.06231375176
"4461",4074.90028227577
"4462",4057.86679637267
"4463",4120.97700740882
"4464",4652.68876774112
"4465",4534.86309861757
"4466",4148.94430209232
"4467",3989.92781447072
"4468",3878.73598057949
"4469",3750.82234867496
"4470",3708.4537266347
"4471",3670.58622560045
"4472",3630.89254961542
"4473",3615.77785476997
"4474",3608.99898385887
"4475",3618.85715807557
"4476",3726.09003411373
"4477",3739.90841146253
"4478",3987.36671389853
"4479",3996.83129604937
"4480",4004.62608787572
"4481",4176.07568322575
"4482",4249.57324191867
"4483",4235.44512485922
"4484",4206.83575103722
"4485",4153.69571576525
"4486",4256.97293728666
"4487",4255.54549411872
"4488",4272.82465171779
"4489",4251.21871043489
"4490",4206.63990499775
"4491",4196.82734528206
"4492",4204.21704449543
"4493",4148.17039007369
"4494",4189.75135227672
"4495",4260.12279908567
"4496",4340.30674229798
"4497",4424.92068936377
"4498",4555.92506274654
"4499",4725.41026340155
"4500",4818.01730085757
"4501",5010.70076409377
"4502",5130.70809808999
"4503",5297.00775012191
"4504",5049.82850527786
"4505",4899.89518968536
"4506",4760.5250805603
"4507",4628.96788879894
"4508",4485.8641907716
"4509",4336.14364337202
"4510",4360.51702563836
"4511",4307.52331316622
"4512",4816.92985628367
"4513",5174.7270112127
"4514",3997.3610538406
"4515",4132.84329504026
"4516",3946.35990419028
"4517",3814.4633983236
"4518",3707.34642362912
"4519",3694.23383061972
"4520",3720.40542532082
"4521",3714.8551698238
"4522",3852.80452811709
"4523",3976.8477083219
"4524",4213.49876059979
"4525",4492.27809957414
"4526",4992.87826114932
"4527",5264.4412366387
"4528",5298.59478679895
"4529",5518.19209361127
"4530",5582.63343375822
"4531",5467.40000926592
"4532",5420.59736864728
"4533",5352.36935324639
"4534",5293.72276389307
"4535",5298.8578921714
"4536",5261.44987303539
"4537",5338.3057480506
"4538",5335.89446662409
"4539",5364.39487639734
"4540",5386.12526288114
"4541",5464.61805358281
"4542",5447.0834382118
"4543",5526.59579036308
"4544",5560.56298539592
"4545",5674.70423393159
"4546",5697.99811330535
"4547",5794.2560616907
"4548",5848.93404647392
"4549",5851.66430381503
"4550",5903.99783086883
"4551",5947.41740784781
"4552",5662.37200366024
"4553",5533.23429055263
"4554",5302.77364780171
"4555",5198.53266946145
"4556",4923.36678715104
"4557",4860.14103377583
"4558",4697.1681414099
"4559",4736.84653587449
"4560",5179.63937868359
"4561",4996.46399539089
"4562",4515.04849065414
"4563",4302.3101673831
"4564",4073.24825726567
"4565",3853.07434799184
"4566",3673.52411740887
"4567",3677.96376339053
"4568",3675.04644515428
"4569",3662.79628220681
"4570",3757.28958292206
"4571",3784.41194779213
"4572",4041.78859829277
"4573",4232.30411201086
"4574",4785.83589809891
"4575",5034.36229652641
"4576",5039.63430025351
"4577",5196.24406135356
"4578",5188.69507352379
"4579",5201.70221561129
"4580",5260.34618616846
"4581",5149.08196148544
"4582",5212.86285887668
"4583",5180.80324147291
"4584",5181.47987037713
"4585",5237.59191245589
"4586",5277.97609736305
"4587",5283.88788898565
"4588",5493.58213130374
"4589",5571.38930838951
"4590",5721.28898646566
"4591",5805.66424568226
"4592",5834.09490239707
"4593",5670.78921648219
"4594",5781.36607869825
"4595",5963.23263702174
"4596",5955.91261649439
"4597",5908.69762125505
"4598",5973.70433963075
"4599",6092.03482790583
"4600",5807.37824341685
"4601",5641.19773883624
"4602",5340.80241458661
"4603",5190.91854837651
"4604",5057.44026377537
"4605",4900.58283432008
"4606",4820.78648863083
"4607",4836.78501724642
"4608",5298.10929201037
"4609",5130.52335289882
"4610",4664.76111583798
"4611",4457.6940624042
"4612",4410.51863666724
"4613",4186.33908692495
"4614",4170.87277862847
"4615",4126.28465590847
"4616",4090.46811200399
"4617",4100.69457439082
"4618",4091.34790053133
"4619",4175.98934484309
"4620",4394.7964148532
"4621",4566.16930689553
"4622",4986.01735760002
"4623",5246.99849183071
"4624",5281.26038104659
"4625",5671.05549608823
"4626",5728.30973197977
"4627",5788.16924173202
"4628",5835.00319903257
"4629",5860.2077194599
"4630",5865.32936875478
"4631",5858.83566735343
"4632",5883.88179018195
"4633",5773.47061050744
"4634",5752.93797724041
"4635",5767.55498614829
"4636",5708.15519608096
"4637",5867.57816093545
"4638",5667.36132252903
"4639",5587.58742239387
"4640",5515.42637653763
"4641",5600.67925667836
"4642",5548.19033751885
"4643",5651.1033011878
"4644",5744.59634354566
"4645",5818.69597914753
"4646",5998.872812713
"4647",5935.79651206426
"4648",5667.83752849149
"4649",5565.2022766439
"4650",5366.3378197929
"4651",5287.44272687732
"4652",5113.09733361013
"4653",4816.02989168962
"4654",4896.3298795718
"4655",4831.1744404667
"4656",5343.58390385448
"4657",5165.25603745713
"4658",4736.64378250223
"4659",4528.68406168455
"4660",4372.18616474548
"4661",4200.27865947982
"4662",4131.54685978221
"4663",4040.3363596126
"4664",4111.15940795654
"4665",4084.64029146343
"4666",4143.31150602029
"4667",4224.04495634327
"4668",4424.39662032288
"4669",4668.96224708667
"4670",5197.9625645222
"4671",5473.89161659377
"4672",5550.65830492076
"4673",5728.00486664855
"4674",5783.2510663113
"4675",5620.36938777
"4676",5562.12806693145
"4677",5451.48057563566
"4678",5401.15606424512
"4679",5406.32242680994
"4680",5366.07748912102
"4681",5444.12365929352
"4682",5472.32385766655
"4683",5458.98926024076
"4684",5619.50167553177
"4685",5668.11706045741
"4686",5644.27166204742
"4687",5641.5059518347
"4688",5691.25987941213
"4689",5712.27009304782
"4690",5741.12950386305
"4691",5832.09289119077
"4692",5938.89507944143
"4693",6059.04449360091
"4694",6112.12099529553
"4695",6123.45323789965
"4696",5870.76956612811
"4697",5745.83271135596
"4698",5591.47824597775
"4699",5460.71379740567
"4700",5251.59945960147
"4701",5049.01268076028
"4702",4701.30619403822
"4703",4738.78617169042
"4704",5459.40217088139
"4705",5218.5459569876
"4706",4711.98669730935
"4707",4558.2499993135
"4708",4361.70890756178
"4709",4244.69011683953
"4710",4123.53808303986
"4711",4097.50296517907
"4712",4139.90551538118
"4713",4051.15855671923
"4714",4120.98293136064
"4715",4197.13456789011
"4716",4356.28368201071
"4717",4574.30913337578
"4718",5112.54848822881
"4719",5395.42722487227
"4720",5522.81629762201
"4721",5671.32692925787
"4722",5748.17926684324
"4723",5750.8224871549
"4724",5625.58961509528
"4725",5535.06264632524
"4726",5546.93406549102
"4727",5560.89560869163
"4728",5575.33938078228
"4729",5554.19763448619
"4730",5518.69860798351
"4731",5429.186115693
"4732",5504.40024543306
"4733",5527.58479751468
"4734",5475.05144879748
"4735",5403.33592312016
"4736",5391.42428410868
"4737",5470.75121504544
"4738",5477.50342195136
"4739",5637.20199298663
"4740",5705.74631047832
"4741",5769.45889155925
"4742",5902.97141809847
"4743",5964.12264697588
"4744",5655.19651503298
"4745",5577.31311208604
"4746",5436.28957409544
"4747",5256.88468980875
"4748",5104.48757236811
"4749",4876.65966131828
"4750",4860.76413314849
"4751",4891.18676833174
"4752",5321.11320463893
"4753",4620.20504256142
"4754",4992.16375923194
"4755",4467.51003964365
"4756",4346.52129282424
"4757",4103.08578515869
"4758",4091.7084421574
"4759",3938.47313650508
"4760",3989.62888171264
"4761",3880.85663033195
"4762",3926.41490750401
"4763",3955.55897932739
"4764",4075.61808872262
"4765",4087.2170180039
"4766",4352.02773078166
"4767",4375.45187660653
"4768",4456.40716419848
"4769",4643.69572960243
"4770",4817.52286862677
"4771",4807.35833153389
"4772",4757.29505594418
"4773",4712.09196028683
"4774",4691.97357919889
"4775",4587.73245952368
"4776",4595.61196027622
"4777",4615.64848571477
"4778",4524.75074997601
"4779",4529.16638309437
"4780",4496.53309395941
"4781",4422.78881954779
"4782",4429.08907149238
"4783",4562.42497151313
"4784",4575.57581492389
"4785",4596.41324161932
"4786",4688.70411888771
"4787",4822.10842118592
"4788",4918.97449317408
"4789",5019.18905523319
"4790",5184.71813630357
"4791",5245.4325365163
"4792",4984.0572714073
"4793",4826.09688879497
"4794",4736.52702873806
"4795",4666.2699300799
"4796",4504.48280939882
"4797",4402.55134861214
"4798",4370.71755022244
"4799",4454.89107281342
"4800",4933.63972969313
"4801",4757.48585825183
"4802",4337.00407231882
"4803",4127.85932049798
"4804",3966.66217068791
"4805",3813.52990208033
"4806",3686.99540107008
"4807",3609.34594884999
"4808",3574.89028058804
"4809",3554.70797953644
"4810",3620.77748744441
"4811",3582.23221927603
"4812",3671.33795597248
"4813",3731.03557650809
"4814",3833.30828885167
"4815",3871.76123894709
"4816",3843.66904607156
"4817",3986.52307610072
"4818",4089.30290660596
"4819",4080.50735643333
"4820",4049.6192735409
"4821",4056.11096166296
"4822",4001.02240687107
"4823",4055.80408286215
"4824",4049.27835702276
"4825",4107.63725707128
"4826",4055.22802695009
"4827",4056.7458639463
"4828",4049.28684259194
"4829",4154.84298455107
"4830",4135.26831887649
"4831",4179.90991618713
"4832",4188.32193246584
"4833",4342.70104922309
"4834",4387.97258335817
"4835",4592.50353072987
"4836",4686.89198771039
"4837",4957.15252795619
"4838",5093.51899537799
"4839",5073.35004166907
"4840",4840.83104837182
"4841",4780.31308841056
"4842",4604.3586224396
"4843",4516.82968906174
"4844",4372.81338591284
"4845",4182.56013270954
"4846",4138.3204467914
"4847",4186.39096168189
"4848",4665.57363506758
"4849",4982.23009432486
"4850",3881.06634955334
"4851",3978.31356803544
"4852",3825.94461947504
"4853",3691.9283927379
"4854",3550.10502165973
"4855",3561.1776712345
"4856",3603.31128165536
"4857",3678.35926398552
"4858",3725.36795012736
"4859",3822.3748031056
"4860",4067.21825250963
"4861",4308.94181610783
"4862",4773.09263462718
"4863",5050.28238662355
"4864",5148.86930935084
"4865",5455.00814508488
"4866",5399.4894947832
"4867",5311.84794809448
"4868",5323.44095645793
"4869",5252.58053677272
"4870",5244.2615508721
"4871",5316.00167802639
"4872",5287.73895534514
"4873",5362.04128732513
"4874",5328.69725943288
"4875",5374.73748205342
"4876",5380.26247088015
"4877",5375.40225398126
"4878",5335.4070331656
"4879",5378.80522268741
"4880",5498.23261085465
"4881",5472.22773251828
"4882",5552.22638283174
"4883",5687.2826815254
"4884",5777.13313441649
"4885",5832.88971840784
"4886",5991.82372311179
"4887",5947.37710515837
"4888",5684.09852734665
"4889",5570.67132758082
"4890",5331.15892044556
"4891",5238.0073202145
"4892",5083.36864058994
"4893",4913.00435462584
"4894",4689.82899245121
"4895",4821.33454649247
"4896",5266.71522845063
"4897",5059.78799129795
"4898",4669.77979668494
"4899",4446.3753754717
"4900",4325.4671957475
"4901",4090.29680302953
"4902",4051.68296431657
"4903",3972.87273782429
"4904",4020.82488182792
"4905",3960.9553851541
"4906",4089.87988026784
"4907",4110.50122042156
"4908",4346.72395875761
"4909",4515.86085523597
"4910",5101.22766040406
"4911",5322.17503530719
"4912",5455.16986962034
"4913",5711.38089981192
"4914",5670.80225252067
"4915",5536.90516689112
"4916",5556.38864593884
"4917",5478.1661293816
"4918",5572.93594155525
"4919",5476.72578748413
"4920",5471.78310280804
"4921",5521.39809438836
"4922",5489.62515113264
"4923",5483.67912264642
"4924",5552.28517853498
"4925",5477.46106615692
"4926",5563.44466131618
"4927",5492.17215753583
"4928",5550.03115433555
"4929",5497.03670423199
"4930",5616.7584052525
"4931",5757.02558318822
"4932",5801.80522875856
"4933",5929.87443446227
"4934",6037.05473224746
"4935",6051.595977398
"4936",5791.3655174164
"4937",5647.44099329995
"4938",5439.13240623238
"4939",5256.90381645854
"4940",5100.05708272165
"4941",4880.57400187352
"4942",4800.61227935315
"4943",4783.81610314841
"4944",5237.07660037381
"4945",5012.19304698239
"4946",4676.40183466805
"4947",4513.6728347424
"4948",4343.47423999746
"4949",4153.87986425565
"4950",4112.83829528222
"4951",4043.15416587804
"4952",3982.60039718958
"4953",4056.17581232057
"4954",4076.5566727311
"4955",4158.67663782356
"4956",4428.36954645273
"4957",4645.67182108676
"4958",5159.66208464006
"4959",5409.34309465839
"4960",5585.61756227607
"4961",5778.19515526323
"4962",5733.83377319074
"4963",5588.04162733644
"4964",5614.1478325448
"4965",5472.11256295988
"4966",5478.86361069359
"4967",5426.39252608907
"4968",5494.01764734069
"4969",5508.84313152717
"4970",5560.08026473102
"4971",5496.13114931981
"4972",5593.83210862677
"4973",5564.22661873599
"4974",5632.61624318218
"4975",5529.68640970709
"4976",5637.32126174265
"4977",5615.88383044027
"4978",5764.02668347243
"4979",5762.73662095152
"4980",5839.83263879308
"4981",5955.67815987824
"4982",6126.19173318614
"4983",5969.6813360199
"4984",5716.38503046113
"4985",5602.08191028978
"4986",5474.35097668676
"4987",5344.78320722343
"4988",5101.18136755787
"4989",4966.78154200064
"4990",4839.53715839315
"4991",4790.82359879359
"4992",5327.28676381532
"4993",5126.20259664574
"4994",4699.9094974998
"4995",4539.52606034107
"4996",4404.60924151443
"4997",4265.90386291672
"4998",4176.17315863342
"4999",4033.92846633854
"5000",4125.37891661796
"5001",4119.43513752115
"5002",4177.67754753228
"5003",4187.31365983258
"5004",4434.23936082471
"5005",4684.00905317544
"5006",5204.03544898664
"5007",5476.77898836647
"5008",5646.01742257756
"5009",5726.70079882391
"5010",5734.19394055629
"5011",5535.90129068904
"5012",5561.36704352204
"5013",5507.1556429185
"5014",5435.62588663542
"5015",5505.96276920701
"5016",5288.57546788328
"5017",5626.67130850608
"5018",5546.21893143674
"5019",5562.12577741834
"5020",5816.11589622919
"5021",5826.99652419407
"5022",5727.83270775587
"5023",5799.10898483183
"5024",5807.9495451984
"5025",5852.82029238241
"5026",5889.60592228215
"5027",5930.00718444944
"5028",5939.82275712926
"5029",6089.87634244628
"5030",6189.06712217865
"5031",6182.14682267839
"5032",5825.53042327319
"5033",5695.31048604982
"5034",5530.47549023683
"5035",5398.25262754491
"5036",5145.84607150981
"5037",5004.01287546506
"5038",4923.84797113973
"5039",4935.92974542412
"5040",5334.25172980381
"5041",5132.77644162001
"5042",4790.58054766493
"5043",4583.70783223885
"5044",4372.44277926314
"5045",4247.64081682725
"5046",4182.578832747
"5047",4091.31118443897
"5048",4092.15891814043
"5049",4065.92324913728
"5050",4144.38385383282
"5051",4258.28695406548
"5052",4424.0738114232
"5053",4764.85335893974
"5054",5144.16608160253
"5055",5449.25419094978
"5056",5484.48706804769
"5057",5690.59879403817
"5058",5619.13552588507
"5059",5502.13908979435
"5060",5525.09370866629
"5061",5435.98951506744
"5062",5493.53427235906
"5063",5416.20289226216
"5064",5463.37715640087
"5065",5467.61832118836
"5066",5480.84699149654
"5067",5544.27430030671
"5068",5582.36827723538
"5069",5621.39862654108
"5070",5631.98995655844
"5071",5684.79053554133
"5072",5683.11889434729
"5073",5813.11101295868
"5074",5871.22231016315
"5075",5876.03103255831
"5076",5838.62129514016
"5077",5911.84276724143
"5078",6001.35103892868
"5079",5916.10514990545
"5080",5625.37415107132
"5081",5502.06773981879
"5082",5321.60849582752
"5083",5121.08849237505
"5084",4959.42637463635
"5085",4858.75616883555
"5086",4758.99960047689
"5087",4792.83239071434
"5088",5238.64345724839
"5089",4571.61828541368
"5090",4854.48075602534
"5091",4428.44684027828
"5092",4234.04696492082
"5093",4014.53100289035
"5094",3882.17514218822
"5095",3837.28995131685
"5096",3836.91656353577
"5097",3771.84264982412
"5098",3820.66552116885
"5099",3794.3287604852
